Participant,Session,Delay,Environment,Block,Trial,TwoDTrial,Visible,TrialTime,RewardY,RewardX,RewardFound,RewardType
48,Train,Short,2,10,2,0,1,9.469746,NA,NA,1,F
48,Train,Short,2,10,3,0,0,13.58043,NA,NA,1,F
48,Train,Short,2,10,5,0,1,5.474261,NA,NA,1,W
48,Train,Short,2,10,6,0,0,4.942893,NA,NA,1,W
48,Train,Short,2,10,7,0,0,8.606352,NA,NA,1,M
48,Train,Short,2,10,8,0,1,5.999561,NA,NA,1,M
48,Train,Short,2,10,10,0,0,10.82383,NA,NA,1,F
48,Train,Short,2,10,11,0,0,4.503119,NA,NA,1,M
48,Train,Short,2,10,12,0,0,8.117687,NA,NA,1,W
48,Train,Short,2,10,13,0,0,2.199085,NA,NA,1,M
48,Train,Short,2,10,14,0,0,5.543201,NA,NA,1,M
48,Train,Short,2,10,15,0,0,5.350502,NA,NA,1,W
48,Train,Short,2,10,16,0,0,5.212372,NA,NA,1,M
48,Train,Short,2,10,18,0,0,9.218393,NA,NA,1,M
48,Train,Short,2,10,19,0,0,7.666945,NA,NA,1,M
48,Train,Short,2,10,21,0,0,5.305864,NA,NA,1,W
48,Train,Short,2,10,22,0,0,12.58422,NA,NA,1,M
48,Train,Short,2,10,23,0,0,7.825235,NA,NA,1,W
48,Train,Short,2,10,24,0,0,13.91764,NA,NA,1,F
48,Train,Short,2,10,25,0,0,4.081772,NA,NA,1,F
48,Train,Short,2,10,26,0,0,4.171533,NA,NA,1,F
48,Train,Short,2,10,27,0,0,14.77743,NA,NA,1,F
48,Train,Short,2,10,28,0,0,5.26626,NA,NA,1,F
48,Train,Short,2,10,30,0,0,5.704908,NA,NA,1,F
48,Train,Short,2,10,32,0,0,13.29001,NA,NA,1,W
48,Train,Short,2,10,34,0,0,4.188052,NA,NA,1,W
48,Train,Short,2,10,36,0,0,10.94949,NA,NA,1,W
48,Train,Short,2,10,39,0,0,6.158129,NA,NA,1,W
49,Train,Short,2,3,1,0,1,2.88501,NA,NA,1,F
49,Train,Short,2,3,2,0,0,83.13123,NA,NA,1,NoReward
49,Train,Short,2,4,1,0,1,9.302356,NA,NA,1,F
49,Train,Short,2,4,2,0,1,5.347171,NA,NA,1,F
49,Train,Short,2,4,3,0,1,5.089079,NA,NA,1,F
49,Train,Short,2,4,4,0,1,4.369656,NA,NA,1,F
49,Train,Short,2,4,5,0,1,5.906119,NA,NA,1,F
49,Train,Short,2,4,6,0,1,4.114919,NA,NA,1,F
49,Train,Short,2,4,7,0,1,7.112473,NA,NA,1,F
49,Train,Short,2,4,8,0,1,5.993619,NA,NA,1,F
49,Train,Short,2,4,9,0,1,8.196793,NA,NA,1,F
49,Train,Short,2,4,10,0,1,8.392398,NA,NA,1,F
49,Train,Short,2,4,11,0,1,7.35805,NA,NA,1,F
49,Train,Short,2,4,12,0,1,4.159941,NA,NA,1,F
49,Train,Short,2,5,1,0,0,4.017591,NA,NA,1,F
49,Train,Short,2,5,2,0,0,11.13507,NA,NA,1,F
49,Train,Short,2,5,3,0,0,12.92239,NA,NA,1,F
49,Train,Short,2,5,5,0,0,5.269231,NA,NA,1,F
49,Train,Short,2,5,7,0,0,4.867902,NA,NA,1,F
49,Train,Short,2,5,9,0,0,3.747966,NA,NA,1,F
49,Train,Short,2,5,10,0,0,6.813654,NA,NA,1,F
49,Train,Short,2,5,11,0,0,0.03354383,NA,NA,1,F
49,Train,Short,2,5,14,0,0,10.91982,NA,NA,1,F
49,Train,Short,2,6,1,0,1,4.910889,NA,NA,1,W
49,Train,Short,2,6,2,0,1,5.849873,NA,NA,1,W
49,Train,Short,2,6,3,0,1,4.85979,NA,NA,1,W
49,Train,Short,2,6,4,0,1,5.158839,NA,NA,1,W
49,Train,Short,2,6,5,0,1,4.799797,NA,NA,1,W
49,Train,Short,2,6,6,0,1,5.475991,NA,NA,1,W
49,Train,Short,2,6,7,0,1,2.999752,NA,NA,1,W
49,Train,Short,2,6,8,0,1,4.131944,NA,NA,1,W
49,Train,Short,2,6,9,0,1,3.45926,NA,NA,1,W
49,Train,Short,2,6,10,0,1,4.903246,NA,NA,1,W
49,Train,Short,2,6,11,0,1,3.94901,NA,NA,1,W
49,Train,Short,2,6,12,0,1,5.075148,NA,NA,1,W
49,Train,Short,2,7,1,0,0,7.840343,NA,NA,1,W
49,Train,Short,2,7,4,0,0,5.695951,NA,NA,1,W
49,Train,Short,2,7,6,0,0,7.847333,NA,NA,1,W
49,Train,Short,2,7,8,0,0,10.50733,NA,NA,1,W
49,Train,Short,2,7,13,0,0,14.09761,NA,NA,1,W
49,Train,Short,2,7,14,0,0,14.74503,NA,NA,1,W
49,Train,Short,2,8,1,0,1,4.231111,NA,NA,1,M
49,Train,Short,2,8,2,0,1,3.78414,NA,NA,1,M
49,Train,Short,2,8,3,0,1,3.181021,NA,NA,1,M
49,Train,Short,2,8,4,0,1,6.057519,NA,NA,1,M
49,Train,Short,2,8,5,0,1,3.157372,NA,NA,1,M
49,Train,Short,2,8,6,0,1,4.680452,NA,NA,1,M
49,Train,Short,2,8,7,0,1,2.824205,NA,NA,1,M
49,Train,Short,2,8,8,0,1,6.936349,NA,NA,1,M
49,Train,Short,2,8,9,0,1,4.46036,NA,NA,1,M
49,Train,Short,2,8,10,0,1,6.476631,NA,NA,1,M
49,Train,Short,2,8,11,0,1,6.896791,NA,NA,1,M
49,Train,Short,2,8,12,0,1,3.48341,NA,NA,1,M
49,Train,Short,2,9,2,0,0,3.93838,NA,NA,1,M
49,Train,Short,2,9,5,0,0,10.7915,NA,NA,1,M
49,Train,Short,2,9,6,0,0,11.28484,NA,NA,1,M
49,Train,Short,2,9,8,0,0,7.925218,NA,NA,1,M
49,Train,Short,2,9,10,0,0,11.91299,NA,NA,1,M
49,Train,Short,2,9,11,0,0,7.053202,NA,NA,1,M
49,Train,Short,2,10,1,0,0,6.935603,NA,NA,1,W
49,Train,Short,2,10,2,0,1,2.866305,NA,NA,1,F
49,Train,Short,2,10,3,0,0,13.02561,NA,NA,1,F
49,Train,Short,2,10,4,0,0,10.9705,NA,NA,1,M
49,Train,Short,2,10,5,0,1,4.204416,NA,NA,1,W
49,Train,Short,2,10,6,0,0,10.91951,NA,NA,1,M
49,Train,Short,2,10,7,0,0,3.553193,NA,NA,1,W
49,Train,Short,2,10,8,0,1,2.890095,NA,NA,1,M
49,Train,Short,2,10,10,0,0,11.80406,NA,NA,1,M
49,Train,Short,2,10,14,0,0,3.216531,NA,NA,1,W
49,Train,Short,2,10,16,0,0,8.332807,NA,NA,1,F
49,Train,Short,2,10,18,0,0,4.712065,NA,NA,1,F
49,Train,Short,2,10,20,0,0,5.633122,NA,NA,1,M
49,Train,Short,2,10,22,0,0,5.365081,NA,NA,1,W
49,Train,Short,2,10,23,0,0,3.469207,NA,NA,1,M
49,Train,Short,2,10,24,0,0,1.4245,NA,NA,1,W
49,Train,Short,2,10,25,0,0,13.71512,NA,NA,1,F
49,Train,Short,2,10,28,0,0,10.34083,NA,NA,1,F
49,Train,Short,2,10,29,0,0,9.062457,NA,NA,1,M
49,Train,Short,2,10,31,0,0,2.992409,NA,NA,1,F
49,Train,Short,2,10,35,0,0,7.009938,NA,NA,1,F
49,Train,Short,2,10,37,0,0,5.756244,NA,NA,1,M
49,Train,Short,2,10,38,0,0,6.783159,NA,NA,1,F
51,Train,Short,2,3,1,0,1,4.959186,NA,NA,1,F
51,Train,Short,2,4,1,0,1,7.561997,NA,NA,1,F
51,Train,Short,2,4,3,0,1,3.090764,NA,NA,1,F
51,Train,Short,2,4,4,0,1,7.538199,NA,NA,1,F
51,Train,Short,2,4,5,0,1,6.014146,NA,NA,1,F
51,Train,Short,2,4,6,0,1,6.015348,NA,NA,1,F
51,Train,Short,2,4,7,0,1,5.960859,NA,NA,1,F
51,Train,Short,2,4,8,0,1,5.91894,NA,NA,1,F
51,Train,Short,2,4,9,0,1,2.919725,NA,NA,1,F
51,Train,Short,2,4,10,0,1,7.809927,NA,NA,1,F
51,Train,Short,2,4,11,0,1,4.660079,NA,NA,1,F
51,Train,Short,2,4,12,0,1,8.377552,NA,NA,1,F
51,Train,Short,2,5,2,0,0,0.03354001,NA,NA,1,F
51,Train,Short,2,5,3,0,0,11.82267,NA,NA,1,F
51,Train,Short,2,5,6,0,0,3.964044,NA,NA,1,F
51,Train,Short,2,5,8,0,0,6.633344,NA,NA,1,F
51,Train,Short,2,5,9,0,0,2.294197,NA,NA,1,F
51,Train,Short,2,5,15,0,0,6.852043,NA,NA,1,F
51,Train,Short,2,6,1,0,1,7.691033,NA,NA,1,W
51,Train,Short,2,6,2,0,1,2.333343,NA,NA,1,W
51,Train,Short,2,6,3,0,1,4.099734,NA,NA,1,W
51,Train,Short,2,6,4,0,1,3.418014,NA,NA,1,W
51,Train,Short,2,6,5,0,1,5.046957,NA,NA,1,W
51,Train,Short,2,6,6,0,1,4.613924,NA,NA,1,W
51,Train,Short,2,6,7,0,1,5.887512,NA,NA,1,W
51,Train,Short,2,6,8,0,1,7.365894,NA,NA,1,W
51,Train,Short,2,6,9,0,1,2.692631,NA,NA,1,W
51,Train,Short,2,6,10,0,1,7.260715,NA,NA,1,W
51,Train,Short,2,6,11,0,1,4.482116,NA,NA,1,W
51,Train,Short,2,6,12,0,1,3.767753,NA,NA,1,W
51,Train,Short,2,7,3,0,0,10.18067,NA,NA,1,W
51,Train,Short,2,7,5,0,0,10.76527,NA,NA,1,W
51,Train,Short,2,7,7,0,0,10.31564,NA,NA,1,W
51,Train,Short,2,7,8,0,0,8.601055,NA,NA,1,W
51,Train,Short,2,7,10,0,0,13.58404,NA,NA,1,W
51,Train,Short,2,7,13,0,0,1.581698,NA,NA,1,W
51,Train,Short,2,7,14,0,0,2.622627,NA,NA,1,W
51,Train,Short,2,8,1,0,1,4.510896,NA,NA,1,M
51,Train,Short,2,8,2,0,1,5.331195,NA,NA,1,M
51,Train,Short,2,8,3,0,1,3.685428,NA,NA,1,M
51,Train,Short,2,8,4,0,1,7.332521,NA,NA,1,M
51,Train,Short,2,8,5,0,1,4.101143,NA,NA,1,M
51,Train,Short,2,8,6,0,1,1.971256,NA,NA,1,M
51,Train,Short,2,8,7,0,1,4.253257,NA,NA,1,M
51,Train,Short,2,8,8,0,1,2.641775,NA,NA,1,M
51,Train,Short,2,8,9,0,1,2.26965,NA,NA,1,M
51,Train,Short,2,8,10,0,1,3.379628,NA,NA,1,M
51,Train,Short,2,8,11,0,1,6.112087,NA,NA,1,M
51,Train,Short,2,8,12,0,1,4.941445,NA,NA,1,M
51,Train,Short,2,9,2,0,0,4.289537,NA,NA,1,M
51,Train,Short,2,9,3,0,0,12.94256,NA,NA,1,M
51,Train,Short,2,9,6,0,0,11.76958,NA,NA,1,M
51,Train,Short,2,9,13,0,0,6.844734,NA,NA,1,M
51,Train,Short,2,10,2,0,1,3.729934,NA,NA,1,F
51,Train,Short,2,10,5,0,1,2.845863,NA,NA,1,W
51,Train,Short,2,10,6,0,0,12.37648,NA,NA,1,W
51,Train,Short,2,10,8,0,1,4.597177,NA,NA,1,M
51,Train,Short,2,10,9,0,0,8.429198,NA,NA,1,M
51,Train,Short,2,10,11,0,0,5.305923,NA,NA,1,M
51,Train,Short,2,10,15,0,0,7.327848,NA,NA,1,F
51,Train,Short,2,10,20,0,0,3.671237,NA,NA,1,M
51,Train,Short,2,10,21,0,0,6.793717,NA,NA,1,F
51,Train,Short,2,10,27,0,0,12.52137,NA,NA,1,W
51,Train,Short,2,10,30,0,0,13.36211,NA,NA,1,W
51,Train,Short,2,10,31,0,0,3.724372,NA,NA,1,W
51,Train,Short,2,10,32,0,0,4.312629,NA,NA,1,W
52,Train,Short,2,3,1,0,1,8.130178,NA,NA,1,F
52,Train,Short,2,4,1,0,1,7.637304,NA,NA,1,F
52,Train,Short,2,4,2,0,1,3.838441,NA,NA,1,F
52,Train,Short,2,4,3,0,1,4.137594,NA,NA,1,F
52,Train,Short,2,4,4,0,1,4.49682,NA,NA,1,F
52,Train,Short,2,4,5,0,1,8.247871,NA,NA,1,F
52,Train,Short,2,4,6,0,1,3.595977,NA,NA,1,F
52,Train,Short,2,4,7,0,1,6.401283,NA,NA,1,F
52,Train,Short,2,4,8,0,1,4.917143,NA,NA,1,F
52,Train,Short,2,4,9,0,1,4.877055,NA,NA,1,F
52,Train,Short,2,4,10,0,1,2.675903,NA,NA,1,F
52,Train,Short,2,4,11,0,1,6.832977,NA,NA,1,F
52,Train,Short,2,4,12,0,1,3.756448,NA,NA,1,F
52,Train,Short,2,5,2,0,0,5.432526,NA,NA,1,F
52,Train,Short,2,5,3,0,0,12.61352,NA,NA,1,F
52,Train,Short,2,5,5,0,0,11.09244,NA,NA,1,F
52,Train,Short,2,5,7,0,0,13.93851,NA,NA,1,F
52,Train,Short,2,5,8,0,0,7.921143,NA,NA,1,F
52,Train,Short,2,5,10,0,0,10.63632,NA,NA,1,F
52,Train,Short,2,6,3,0,1,4.653893,NA,NA,1,W
52,Train,Short,2,6,4,0,1,7.705075,NA,NA,1,W
52,Train,Short,2,6,5,0,1,8.037097,NA,NA,1,W
52,Train,Short,2,6,6,0,1,6.21807,NA,NA,1,W
52,Train,Short,2,6,8,0,1,5.738744,NA,NA,1,W
52,Train,Short,2,6,9,0,1,3.779965,NA,NA,1,W
52,Train,Short,2,6,10,0,1,6.761193,NA,NA,1,W
52,Train,Short,2,6,11,0,1,5.568389,NA,NA,1,W
52,Train,Short,2,6,12,0,1,5.36444,NA,NA,1,W
52,Train,Short,2,7,2,0,0,5.264859,NA,NA,1,W
52,Train,Short,2,7,4,0,0,4.542194,NA,NA,1,W
52,Train,Short,2,7,5,0,0,8.097758,NA,NA,1,W
52,Train,Short,2,7,6,0,0,10.58432,NA,NA,1,W
52,Train,Short,2,7,7,0,0,14.87267,NA,NA,1,W
52,Train,Short,2,7,8,0,0,9.968164,NA,NA,1,W
52,Train,Short,2,7,9,0,0,12.72139,NA,NA,1,W
52,Train,Short,2,7,12,0,0,4.388225,NA,NA,1,W
52,Train,Short,2,7,13,0,0,13.42542,NA,NA,1,W
52,Train,Short,2,7,14,0,0,9.739948,NA,NA,1,W
52,Train,Short,2,7,15,0,0,10.01318,NA,NA,1,W
52,Train,Short,2,8,2,0,1,6.354916,NA,NA,1,M
52,Train,Short,2,8,3,0,1,7.182766,NA,NA,1,M
52,Train,Short,2,8,4,0,1,5.456482,NA,NA,1,M
52,Train,Short,2,8,5,0,1,4.533081,NA,NA,1,M
52,Train,Short,2,8,6,0,1,2.341613,NA,NA,1,M
52,Train,Short,2,8,7,0,1,4.627742,NA,NA,1,M
52,Train,Short,2,8,8,0,1,4.90077,NA,NA,1,M
52,Train,Short,2,8,9,0,1,5.721016,NA,NA,1,M
52,Train,Short,2,8,10,0,1,4.101176,NA,NA,1,M
52,Train,Short,2,8,11,0,1,3.564396,NA,NA,1,M
52,Train,Short,2,8,12,0,1,4.922014,NA,NA,1,M
52,Train,Short,2,9,3,0,0,14.83509,NA,NA,1,M
52,Train,Short,2,9,4,0,0,4.504376,NA,NA,1,M
52,Train,Short,2,9,5,0,0,6.339994,NA,NA,1,M
52,Train,Short,2,9,6,0,0,11.06512,NA,NA,1,M
52,Train,Short,2,9,7,0,0,3.255236,NA,NA,1,M
52,Train,Short,2,9,8,0,0,11.92243,NA,NA,1,M
52,Train,Short,2,9,9,0,0,8.249844,NA,NA,1,M
52,Train,Short,2,9,10,0,0,5.012843,NA,NA,1,M
52,Train,Short,2,9,11,0,0,6.475009,NA,NA,1,M
52,Train,Short,2,9,12,0,0,2.800478,NA,NA,1,M
52,Train,Short,2,9,14,0,0,5.423283,NA,NA,1,M
52,Train,Short,2,9,15,0,0,5.435069,NA,NA,1,M
52,Train,Short,2,10,2,0,1,4.663248,NA,NA,1,F
52,Train,Short,2,10,3,0,0,9.937319,NA,NA,1,F
52,Train,Short,2,10,4,0,0,6.489926,NA,NA,1,M
52,Train,Short,2,10,5,0,1,2.09512,NA,NA,1,W
52,Train,Short,2,10,7,0,0,14.57587,NA,NA,1,M
52,Train,Short,2,10,8,0,1,6.867998,NA,NA,1,M
52,Train,Short,2,10,10,0,0,12.17837,NA,NA,1,M
52,Train,Short,2,10,11,0,0,12.54491,NA,NA,1,M
52,Train,Short,2,10,14,0,0,12.82477,NA,NA,1,M
52,Train,Short,2,10,17,0,0,5.798722,NA,NA,1,W
52,Train,Short,2,10,19,0,0,12.30061,NA,NA,1,M
52,Train,Short,2,10,24,0,0,4.392058,NA,NA,1,W
52,Train,Short,2,10,26,0,0,6.817333,NA,NA,1,W
52,Train,Short,2,10,34,0,0,5.951027,NA,NA,1,M
52,Train,Short,2,10,35,0,0,4.023355,NA,NA,1,M
52,Train,Short,2,10,37,0,0,12.03865,NA,NA,1,W
53,Train,Long,2,3,1,0,1,3.093857,NA,NA,1,F
53,Train,Long,2,3,2,0,0,24.89672,NA,NA,1,NoReward
53,Train,Long,2,4,1,0,1,2.68374,NA,NA,1,F
53,Train,Long,2,4,2,0,1,6.877858,NA,NA,1,F
53,Train,Long,2,4,3,0,1,5.191337,NA,NA,1,F
53,Train,Long,2,4,4,0,1,4.728749,NA,NA,1,F
53,Train,Long,2,4,5,0,1,5.845676,NA,NA,1,F
53,Train,Long,2,4,6,0,1,5.086337,NA,NA,1,F
53,Train,Long,2,4,7,0,1,6.457027,NA,NA,1,F
53,Train,Long,2,4,8,0,1,5.496836,NA,NA,1,F
53,Train,Long,2,4,10,0,1,5.692733,NA,NA,1,F
53,Train,Long,2,4,11,0,1,5.623054,NA,NA,1,F
53,Train,Long,2,4,12,0,1,2.594003,NA,NA,1,F
53,Train,Long,2,5,4,0,0,12.64721,NA,NA,1,F
53,Train,Long,2,5,7,0,0,6.044156,NA,NA,1,F
53,Train,Long,2,5,9,0,0,14.16083,NA,NA,1,F
53,Train,Long,2,5,10,0,0,4.9784,NA,NA,1,F
53,Train,Long,2,5,13,0,0,9.554516,NA,NA,1,F
53,Train,Long,2,5,14,0,0,3.465997,NA,NA,1,F
53,Train,Long,2,5,15,0,0,4.753064,NA,NA,1,F
53,Train,Long,2,6,1,0,1,5.338609,NA,NA,1,W
53,Train,Long,2,6,2,0,1,4.779591,NA,NA,1,W
53,Train,Long,2,6,3,0,1,4.112,NA,NA,1,W
53,Train,Long,2,6,4,0,1,3.681172,NA,NA,1,W
53,Train,Long,2,6,5,0,1,6.06418,NA,NA,1,W
53,Train,Long,2,6,6,0,1,5.087358,NA,NA,1,W
53,Train,Long,2,6,7,0,1,6.58948,NA,NA,1,W
53,Train,Long,2,6,8,0,1,4.362512,NA,NA,1,W
53,Train,Long,2,6,9,0,1,3.614388,NA,NA,1,W
53,Train,Long,2,6,10,0,1,6.677371,NA,NA,1,W
53,Train,Long,2,6,11,0,1,6.92681,NA,NA,1,W
53,Train,Long,2,6,12,0,1,4.016603,NA,NA,1,W
53,Train,Long,2,7,1,0,0,5.509585,NA,NA,1,W
53,Train,Long,2,7,2,0,0,4.776529,NA,NA,1,W
53,Train,Long,2,7,3,0,0,3.390714,NA,NA,1,W
53,Train,Long,2,7,5,0,0,9.280011,NA,NA,1,W
53,Train,Long,2,7,6,0,0,2.511216,NA,NA,1,W
53,Train,Long,2,7,7,0,0,8.604316,NA,NA,1,W
53,Train,Long,2,7,8,0,0,7.917528,NA,NA,1,W
53,Train,Long,2,7,10,0,0,4.994457,NA,NA,1,W
53,Train,Long,2,7,12,0,0,4.990993,NA,NA,1,W
53,Train,Long,2,7,13,0,0,5.707225,NA,NA,1,W
53,Train,Long,2,8,1,0,1,2.768107,NA,NA,1,M
53,Train,Long,2,8,2,0,1,5.95494,NA,NA,1,M
53,Train,Long,2,8,3,0,1,6.789819,NA,NA,1,M
53,Train,Long,2,8,4,0,1,5.810764,NA,NA,1,M
53,Train,Long,2,8,5,0,1,4.767059,NA,NA,1,M
53,Train,Long,2,8,6,0,1,5.756322,NA,NA,1,M
53,Train,Long,2,8,7,0,1,3.452408,NA,NA,1,M
53,Train,Long,2,8,8,0,1,3.8609,NA,NA,1,M
53,Train,Long,2,8,9,0,1,5.82143,NA,NA,1,M
53,Train,Long,2,8,10,0,1,5.081399,NA,NA,1,M
53,Train,Long,2,8,11,0,1,5.119059,NA,NA,1,M
53,Train,Long,2,8,12,0,1,4.339923,NA,NA,1,M
53,Train,Long,2,9,1,0,0,4.977012,NA,NA,1,M
53,Train,Long,2,9,2,0,0,5.824322,NA,NA,1,M
53,Train,Long,2,9,4,0,0,7.953903,NA,NA,1,M
53,Train,Long,2,9,5,0,0,2.892335,NA,NA,1,M
53,Train,Long,2,9,7,0,0,4.832201,NA,NA,1,M
53,Train,Long,2,9,8,0,0,2.768385,NA,NA,1,M
53,Train,Long,2,9,10,0,0,12.1422,NA,NA,1,M
53,Train,Long,2,9,11,0,0,8.12971,NA,NA,1,M
53,Train,Long,2,9,13,0,0,10.42119,NA,NA,1,M
53,Train,Long,2,9,14,0,0,9.424248,NA,NA,1,M
53,Train,Long,2,10,1,0,0,8.403914,NA,NA,1,F
53,Train,Long,2,10,2,0,1,4.867721,NA,NA,1,F
53,Train,Long,2,10,3,0,0,2.275814,NA,NA,1,F
53,Train,Long,2,10,4,0,0,2.481307,NA,NA,1,F
53,Train,Long,2,10,5,0,1,4.119606,NA,NA,1,W
53,Train,Long,2,10,7,0,0,6.587854,NA,NA,1,M
53,Train,Long,2,10,8,0,1,3.692618,NA,NA,1,M
53,Train,Long,2,10,12,0,0,10.50671,NA,NA,1,F
53,Train,Long,2,10,13,0,0,5.48282,NA,NA,1,F
53,Train,Long,2,10,14,0,0,9.682062,NA,NA,1,W
53,Train,Long,2,10,15,0,0,13.94792,NA,NA,1,F
53,Train,Long,2,10,16,0,0,4.848053,NA,NA,1,F
53,Train,Long,2,10,17,0,0,8.332492,NA,NA,1,M
53,Train,Long,2,10,18,0,0,3.947603,NA,NA,1,F
53,Train,Long,2,10,19,0,0,6.866873,NA,NA,1,F
53,Train,Long,2,10,21,0,0,4.303528,NA,NA,1,W
53,Train,Long,2,10,22,0,0,3.703397,NA,NA,1,M
53,Train,Long,2,10,23,0,0,5.860756,NA,NA,1,W
53,Train,Long,2,10,24,0,0,6.979451,NA,NA,1,M
53,Train,Long,2,10,25,0,0,11.82007,NA,NA,1,M
53,Train,Long,2,10,27,0,0,6.585436,NA,NA,1,W
53,Train,Long,2,10,28,0,0,2.621184,NA,NA,1,M
53,Train,Long,2,10,29,0,0,5.9204,NA,NA,1,M
53,Train,Long,2,10,31,0,0,5.169503,NA,NA,1,F
53,Train,Long,2,10,32,0,0,3.832168,NA,NA,1,M
53,Train,Long,2,10,34,0,0,10.86574,NA,NA,1,W
53,Train,Long,2,10,35,0,0,10.03308,NA,NA,1,W
53,Train,Long,2,10,37,0,0,12.51791,NA,NA,1,W
53,Train,Long,2,10,38,0,0,3.74376,NA,NA,1,W
54,Train,Short,2,3,1,0,1,3.968227,NA,NA,1,F
54,Train,Short,2,3,2,0,0,94.18587,NA,NA,1,NoReward
54,Train,Short,2,4,1,0,1,7.138245,NA,NA,1,F
54,Train,Short,2,4,2,0,1,8.374171,NA,NA,1,F
54,Train,Short,2,4,3,0,1,4.448155,NA,NA,1,F
54,Train,Short,2,4,4,0,1,6.381199,NA,NA,1,F
54,Train,Short,2,4,5,0,1,5.255618,NA,NA,1,F
54,Train,Short,2,4,6,0,1,8.295984,NA,NA,1,F
54,Train,Short,2,4,7,0,1,4.045964,NA,NA,1,F
54,Train,Short,2,4,8,0,1,3.076919,NA,NA,1,F
54,Train,Short,2,4,9,0,1,5.137991,NA,NA,1,F
54,Train,Short,2,4,10,0,1,4.888081,NA,NA,1,F
54,Train,Short,2,4,11,0,1,5.139116,NA,NA,1,F
54,Train,Short,2,4,12,0,1,3.874691,NA,NA,1,F
54,Train,Short,2,5,1,0,0,2.809831,NA,NA,1,F
54,Train,Short,2,5,2,0,0,4.629184,NA,NA,1,F
54,Train,Short,2,5,6,0,0,4.260441,NA,NA,1,F
54,Train,Short,2,5,7,0,0,14.5121,NA,NA,1,F
54,Train,Short,2,5,9,0,0,10.07188,NA,NA,1,F
54,Train,Short,2,5,10,0,0,4.610015,NA,NA,1,F
54,Train,Short,2,6,1,0,1,2.956867,NA,NA,1,W
54,Train,Short,2,6,2,0,1,8.395866,NA,NA,1,W
54,Train,Short,2,6,3,0,1,6.010472,NA,NA,1,W
54,Train,Short,2,6,4,0,1,2.233272,NA,NA,1,W
54,Train,Short,2,6,6,0,1,3.677293,NA,NA,1,W
54,Train,Short,2,6,7,0,1,4.608771,NA,NA,1,W
54,Train,Short,2,6,8,0,1,4.904762,NA,NA,1,W
54,Train,Short,2,6,9,0,1,3.876295,NA,NA,1,W
54,Train,Short,2,6,10,0,1,3.563921,NA,NA,1,W
54,Train,Short,2,6,11,0,1,3.53555,NA,NA,1,W
54,Train,Short,2,6,12,0,1,2.759584,NA,NA,1,W
54,Train,Short,2,7,3,0,0,11.04894,NA,NA,1,W
54,Train,Short,2,7,5,0,0,11.23644,NA,NA,1,W
54,Train,Short,2,7,8,0,0,10.93798,NA,NA,1,W
54,Train,Short,2,7,9,0,0,8.888901,NA,NA,1,W
54,Train,Short,2,7,11,0,0,12.73953,NA,NA,1,W
54,Train,Short,2,7,12,0,0,2.78668,NA,NA,1,W
54,Train,Short,2,7,13,0,0,9.081789,NA,NA,1,W
54,Train,Short,2,7,15,0,0,6.438513,NA,NA,1,W
54,Train,Short,2,8,1,0,1,4.127904,NA,NA,1,M
54,Train,Short,2,8,2,0,1,6.528862,NA,NA,1,M
54,Train,Short,2,8,3,0,1,8.79737,NA,NA,1,M
54,Train,Short,2,8,4,0,1,7.666332,NA,NA,1,M
54,Train,Short,2,8,5,0,1,4.031606,NA,NA,1,M
54,Train,Short,2,8,6,0,1,6.062059,NA,NA,1,M
54,Train,Short,2,8,7,0,1,3.241655,NA,NA,1,M
54,Train,Short,2,8,8,0,1,4.130791,NA,NA,1,M
54,Train,Short,2,8,9,0,1,5.217046,NA,NA,1,M
54,Train,Short,2,8,10,0,1,6.701699,NA,NA,1,M
54,Train,Short,2,8,11,0,1,5.5054,NA,NA,1,M
54,Train,Short,2,8,12,0,1,2.979424,NA,NA,1,M
54,Train,Short,2,9,2,0,0,13.79079,NA,NA,1,M
54,Train,Short,2,9,3,0,0,6.886912,NA,NA,1,M
54,Train,Short,2,9,12,0,0,14.79409,NA,NA,1,M
54,Train,Short,2,9,14,0,0,7.819363,NA,NA,1,M
54,Train,Short,2,10,2,0,1,6.339065,NA,NA,1,F
54,Train,Short,2,10,5,0,1,5.802277,NA,NA,1,W
54,Train,Short,2,10,7,0,0,5.256694,NA,NA,1,W
54,Train,Short,2,10,8,0,1,3.901159,NA,NA,1,M
54,Train,Short,2,10,9,0,0,13.46347,NA,NA,1,M
54,Train,Short,2,10,10,0,0,8.752852,NA,NA,1,W
54,Train,Short,2,10,11,0,0,6.751558,NA,NA,1,W
54,Train,Short,2,10,13,0,0,10.32118,NA,NA,1,W
54,Train,Short,2,10,14,0,0,13.62024,NA,NA,1,F
54,Train,Short,2,10,15,0,0,4.364733,NA,NA,1,F
54,Train,Short,2,10,16,0,0,10.56145,NA,NA,1,W
54,Train,Short,2,10,17,0,0,6.494305,NA,NA,1,W
54,Train,Short,2,10,20,0,0,7.766099,NA,NA,1,F
54,Train,Short,2,10,30,0,0,3.261385,NA,NA,1,F
54,Train,Short,2,10,31,0,0,11.29508,NA,NA,1,W
54,Train,Short,2,10,32,0,0,4.929523,NA,NA,1,W
54,Train,Short,2,10,33,0,0,14.22283,NA,NA,1,W
54,Train,Short,2,10,35,0,0,11.49529,NA,NA,1,W
54,Train,Short,2,10,37,0,0,9.726622,NA,NA,1,F
54,Train,Short,2,10,38,0,0,8.830824,NA,NA,1,M
